entity,variable,date,value,unit,measurementMethod,observationPeriod
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-10,799719847776,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-12,795879170311,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-13,774221173159,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-16,754411132270,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-17,790806710160,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-18,794610936378,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-19,808287474617,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-20,802434084699,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-23,807995509381,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-24,788768968030,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-25,782955875424,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-27,741701635797,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-11-30,798763962991,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-01,776186184893,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-02,761324513794,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-03,732548416901,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-04,725608559399,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-07,732761435853,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-08,753110171376,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-09,752663245100,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-10,748986986591,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-11,751699427479,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-14,743800155277,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-15,760134525937,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-16,754126015474,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-17,774114968750,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-18,791309868584,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-21,791074691851,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-22,828302213781,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-23,811471202009,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-24,794994561455,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-28,790545084008,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-29,838077180124,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-30,871732270413,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2015-12-31,1039603056415,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-04,840332785781,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-05,824632974310,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-06,787824762150,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-07,798703268790,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-08,777000247563,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-11,782050321050,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-12,791149406350,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-13,791184237346,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-14,797830362313,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-15,797841558759,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-19,821491251857,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-20,811144041015,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-21,810262365439,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-22,753837652046,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-25,773056953846,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-26,802472862567,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-27,785572629327,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-28,762092860857,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-01-29,800028854271,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-01,775017578373,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-02,819818841203,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-03,786243630093,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-05,772329069813,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-08,771877037854,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-09,800004082931,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-10,776768756507,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-11,782292802296,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-12,772514760835,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-16,793674301577,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-17,795108196393,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-18,811897399317,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-19,793438780807,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-22,765836382273,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-23,800410682755,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-24,775500596170,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-25,781424487994,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-26,784340033392,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-02-29,784036657681,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-01,773165219774,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-02,771697610914,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-03,787732455039,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-04,780492667486,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-07,760732816752,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-08,780410675052,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-10,753929443508,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-11,762067484623,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-14,760985467698,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-15,766541217284,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-16,754894143474,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-17,737929811253,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-18,768502039748,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-21,737233387672,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-22,758518798005,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-23,756746837132,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-24,716586630449,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-28,719964703471,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-29,746820422266,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-30,753485010029,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-03-31,911654345613,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-01,772739617320,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-04,744753959802,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-05,737351512652,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-06,728832285218,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-07,742679717713,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-08,727862167470,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-11,715013109022,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-12,718618773156,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-13,722605160974,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-14,730051736133,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-15,731770725085,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-18,748738308715,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-19,751942072288,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-20,747556135384,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-21,749734341290,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-22,729370153235,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-25,732164215641,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-26,745594317637,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-27,750300232031,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-28,750135158190,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-04-29,760852180429,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-02,770983222990,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-03,777597257923,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-04,780964354065,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-05,781897356721,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-06,781291238580,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-09,782045866182,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-10,791769224489,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-11,792669628759,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-12,795891153261,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-13,791550254108,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-16,781467161910,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-17,782031114964,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-18,825347044397,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-19,807216266127,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-20,795705886194,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-23,807114684023,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-24,788829650761,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-25,795110641835,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-26,789526782784,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-05-31,839548672384,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-01,819721298415,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-02,805959973241,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-03,810130910293,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-06,788309784633,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-07,802016577985,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-08,791772198846,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-09,793234172134,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-10,804913525678,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-13,790132120898,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-14,797557315241,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-15,784195659262,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-16,783400348427,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-17,817822319787,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-20,816481967295,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-22,828998506401,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-23,828243920258,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-24,823728556470,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-27,832831691908,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-28,848160222609,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-29,859269131987,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-06-30,963656636321,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-01,864328620465,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-05,874223817434,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-06,864249788745,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-07,860500535615,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-08,860176066266,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-11,831482357499,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-12,841970965109,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-13,840382476789,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-14,814047067137,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-15,828099352701,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-18,835184709255,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-19,853397168529,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-20,854679432448,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-21,859861261169,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-22,831428521248,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-25,818906287932,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-26,857022483941,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-27,854703111630,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-28,818046630525,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-07-29,857178578085,USDollar,seiche/OfrPreliminaryRelease,P1D
