entity,variable,date,value,unit,measurementMethod,observationPeriod
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2013-11-30,499895622660.19,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2013-12-31,558020695250.88,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-01-31,535562577335.43,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-02-28,542104837079.19,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-03-31,592503026505.55,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-04-30,557079995561.76,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-05-31,576149513580.76,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-06-30,652736819658.57,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-07-31,561748601932.87,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-08-31,566226407136.47,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-09-30,632428032064.31,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-10-31,567263091095.61,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-11-30,575576127355.85,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2014-12-31,704713074402.46,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-01-31,564166351012.77,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-02-28,586641991148.61,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-03-31,686633396188.1,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-04-30,561353656881.94,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-05-31,568390811905.87,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-06-30,700133174375.4,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-07-31,588563672552.47,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-08-31,597780158812.28,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-09-30,766365848880.12,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-10-31,651393729235.17,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-11-30,596277187865.31,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2015-12-31,771897436810.74,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-01-31,585396044325.85,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-02-29,594237522470.34,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-03-31,651148994719.03,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-04-30,578626162872.76,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-05-31,609040881023.34,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-06-30,688013540886.25,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-07-31,666624269395.73,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-08-31,772513996882.58,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-09-30,910850404619.18,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-10-31,835046616483.47,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-11-30,813332548398.87,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2016-12-31,854911264624.6,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-01-31,818488559217.35,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-02-28,847109766921.69,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-03-31,870016575709.45,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-04-30,888640145688.45,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-05-31,969898322227.56,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-06-30,984648857285.96,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-07-31,927196135678.96,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-08-31,989941567698.8,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-09-30,985107359534.05,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-10-31,982207055432.08,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-11-30,963077992251.66,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2017-12-31,1028202503638.53,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-01-31,947127848328.01,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-02-28,924276946745.73,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-03-31,836357182636.13,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-04-30,943097192100.89,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-05-31,1008054020378.53,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-06-30,973604505066.36,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-07-31,983106398320.87,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-08-31,966400329811.26,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-09-30,986552520472.91,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-10-31,1001453565588.39,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-11-30,1019332151135.25,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2018-12-31,1057763671462.6,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-01-31,1097848876324.82,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-02-28,1092863267615.37,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-03-31,1034224563692.12,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-04-30,1120466853241.74,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-05-31,1183548011261.04,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-06-30,1211275021397.77,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-07-31,1287996728532.97,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-08-31,1307789939207.2,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-09-30,1230972527041.85,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-10-31,1204285203907.58,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-11-30,1166173933278.06,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2019-12-31,1243302520945.45,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-01-31,1308214255256.06,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-02-29,1325994859656.33,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-03-31,1551306233780.65,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-04-30,1290022397092.06,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-05-31,1078435347454.93,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-06-30,952829967411.03,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-07-31,992177763971.69,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-08-31,1041957549879.48,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-09-30,1049788992247.13,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-10-31,997615835321.76,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-11-30,1079600324693.57,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2020-12-31,1068772516021.04,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-01-31,1004529622340.64,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-02-28,1083474462664,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-03-31,1194817680984.6,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-04-30,1246501838936.6,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-05-31,1442359317589.42,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-06-30,1714793446802.63,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-07-31,1781967546350.53,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-08-31,1960524008034.98,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-09-30,2263565187414.64,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-10-31,2156198658619.88,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-11-30,2285401215142.9,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2021-12-31,2495743254728.92,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-01-31,2262428279833.59,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-02-28,2288197904647.19,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-03-31,2376904381859.64,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-04-30,2369022812957.33,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-05-31,2423534356044.41,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-06-30,2596004151230.44,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-07-31,2643549249312.46,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-08-31,2668897776985.7,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-09-30,2743705650136.65,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-10-31,2735066488366.29,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-11-30,2707405413397.41,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2022-12-31,2976683082328.49,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-01-31,2862410460866.14,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-02-28,2964904501925.75,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-03-31,3235217870554.72,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-04-30,3270358494410.62,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-05-31,3379918938780.24,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-06-30,3233186267581.02,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-07-31,3130121280761.76,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-08-31,3031780054412.06,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-09-30,2948803944805.14,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-10-31,2628784592375.21,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-11-30,2592078744187.28,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2023-12-31,2665978927991.24,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-01-31,2497197036719.95,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-02-29,2365674626463.01,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-03-31,2381748184838.4,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-04-30,2471977604659.14,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-05-31,2500986548148.83,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-06-30,2614942560919.55,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-07-31,2583044440485.92,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-08-31,2539439960653.35,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-09-30,2688377336547.06,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-10-31,2433441157828.01,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-11-30,2412188800598.72,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2024-12-31,2620199990380.94,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-01-31,2550765092866.76,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-02-28,2728599596333.52,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-03-31,2821299910486.78,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-04-30,2851644834044.22,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-05-31,2913514876934.19,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-06-30,3105344549795.94,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-07-31,2977320281990.31,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-08-31,2743402724051.24,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-09-30,2772422871814.5,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-10-31,2765828659052.33,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-11-30,2834440783235.48,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2025-12-31,2994432821536.31,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2026-01-31,2960966807853.83,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2026-02-28,3003576910050.37,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2026-03-31,2931971893018.5,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2026-04-30,2985722801114.78,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2026-05-31,3004242276349.22,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2026-06-30,3074627456882.4,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundRepoTotal_Sum_Amount_Investment,2026-07-31,2925256922261.54,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2010-11-30,3076353570850.39,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2010-12-31,3040419542093.54,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-01-31,3011802131036,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-02-28,3015506407334.85,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-03-31,2979548819058.76,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-04-30,3013720078705.05,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-05-31,3019253168896.68,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-06-30,2900201333885.87,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-07-31,2733696908961.99,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-08-31,2959167492682.05,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-09-30,2880165545973.84,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-10-31,2891774837486.73,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-11-30,2940328075648.42,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
country/USA,seiche/OfrMoneyMarketFundTotal_Sum_Amount_Investment,2011-12-31,2912186301173.5,USDollar,seiche/OfrMonthlyRevisedSeries,P1D
